timestamp, index, power.draw [W], utilization.gpu [%], temperature.gpu, clocks.current.sm [MHz], memory.used [MiB]
2026/09/19 23:54:45.911, 1, 353.22, 92, 67, 2767, 75497
2026/09/19 23:54:46.911, 0, 374.77, 92, 66, 2707, 76539
2026/09/19 23:54:46.911, 1, 364.91, 92, 65, 2775, 75497
2026/09/19 23:54:47.911, 0, 396.99, 96, 66, 2707, 76539
2026/09/19 23:54:47.911, 1, 384.75, 92, 67, 2775, 75497
2026/09/19 23:54:48.912, 0, 397.51, 99, 66, 2707, 76539
2026/09/19 23:54:48.912, 1, 384.67, 92, 67, 2775, 75497
2026/09/19 23:54:49.912, 0, 398.13, 99, 66, 2707, 76539
2026/09/19 23:54:49.912, 1, 384.95, 92, 68, 2775, 75497
2026/09/19 23:54:50.912, 0, 397.62, 99, 66, 2715, 76539
2026/09/19 23:54:50.912, 1, 384.29, 92, 69, 2767, 75497
2026/09/19 23:54:51.912, 0, 397.93, 99, 66, 2715, 76539
2026/09/19 23:54:51.912, 1, 386.16, 92, 68, 2767, 75497
2026/09/19 23:54:52.913, 0, 398.92, 99, 66, 2715, 76539
2026/09/19 23:54:52.913, 1, 385.52, 92, 68, 2767, 75497
2026/09/19 23:54:53.913, 0, 398.60, 99, 66, 2722, 76539
2026/09/19 23:54:53.913, 1, 386.89, 92, 68, 2767, 75497
2026/09/19 23:54:54.913, 0, 398.39, 99, 66, 2722, 76539
2026/09/19 23:54:54.913, 1, 386.09, 99, 68, 2760, 75497
2026/09/19 23:54:55.913, 0, 397.32, 99, 66, 2722, 76539
2026/09/19 23:54:55.913, 1, 380.04, 93, 67, 2782, 75497
2026/09/19 23:54:56.914, 0, 386.49, 92, 66, 2715, 76539
2026/09/19 23:54:56.914, 1, 365.95, 49, 66, 2782, 75497
2026/09/19 23:54:57.914, 0, 181.65, 0, 60, 2835, 77115
2026/09/19 23:54:57.914, 1, 134.82, 1, 61, 2865, 76072
2026/09/19 23:54:58.914, 0, 130.27, 0, 59, 2707, 77115
2026/09/19 23:54:58.915, 1, 115.22, 0, 60, 2865, 76072
2026/09/19 23:54:59.915, 0, 126.79, 0, 58, 2707, 77115
2026/09/19 23:54:59.915, 1, 95.18, 0, 59, 2610, 76072
2026/09/19 23:55:00.915, 0, 108.72, 0, 57, 2610, 77115
2026/09/19 23:55:00.915, 1, 94.74, 0, 59, 2610, 76072
2026/09/19 23:55:01.915, 0, 107.60, 0, 57, 2610, 76577
2026/09/19 23:55:01.915, 1, 94.29, 0, 58, 2617, 75497
2026/09/19 23:55:02.916, 0, 109.02, 0, 57, 2610, 77115
2026/09/19 23:55:02.916, 1, 96.24, 0, 58, 2610, 76072
2026/09/19 23:55:03.916, 0, 108.16, 0, 56, 2610, 77115
2026/09/19 23:55:03.916, 1, 95.48, 0, 58, 2610, 76072
2026/09/19 23:55:04.916, 0, 106.02, 0, 56, 2617, 76539
2026/09/19 23:55:04.916, 1, 93.39, 0, 57, 2617, 75497
2026/09/19 23:55:05.916, 0, 192.71, 99, 62, 2745, 76539
2026/09/19 23:55:05.917, 1, 251.67, 67, 62, 2812, 75497
2026/09/19 23:55:06.917, 0, 339.54, 99, 63, 2745, 76539
2026/09/19 23:55:06.917, 1, 337.22, 92, 65, 2775, 75497
2026/09/19 23:55:07.917, 0, 358.00, 82, 61, 2805, 76539
2026/09/19 23:55:07.917, 1, 320.21, 61, 62, 2842, 75497
2026/09/19 23:55:08.917, 0, 284.40, 78, 61, 2805, 76539
2026/09/19 23:55:08.917, 1, 229.34, 53, 61, 2850, 75497
2026/09/19 23:55:09.917, 0, 330.38, 71, 62, 2797, 76539
2026/09/19 23:55:09.917, 1, 323.80, 99, 65, 2797, 75497
2026/09/19 23:55:10.918, 0, 366.56, 99, 63, 2737, 76539
2026/09/19 23:55:10.918, 1, 349.82, 77, 63, 2782, 75497
2026/09/19 23:55:11.918, 0, 347.40, 78, 63, 2797, 76539
2026/09/19 23:55:11.918, 1, 339.50, 99, 64, 2812, 75497
2026/09/19 23:55:12.918, 0, 378.72, 99, 64, 2737, 76539
2026/09/19 23:55:12.918, 1, 373.65, 99, 65, 2760, 75497
2026/09/19 23:55:13.918, 0, 339.65, 99, 62, 2790, 76539
2026/09/19 23:55:13.919, 1, 315.01, 92, 65, 2805, 75497
2026/09/19 23:55:14.919, 0, 378.70, 96, 62, 2745, 76539
2026/09/19 23:55:14.919, 1, 345.54, 58, 63, 2827, 75497
2026/09/19 23:55:15.919, 0, 289.35, 80, 61, 2805, 76539
2026/09/19 23:55:15.919, 1, 232.61, 55, 62, 2850, 75497
2026/09/19 23:55:16.919, 0, 327.66, 78, 61, 2737, 76539
2026/09/19 23:55:16.919, 1, 298.96, 69, 64, 2812, 75497
2026/09/19 23:55:17.919, 0, 352.17, 99, 62, 2752, 76539
2026/09/19 23:55:17.919, 1, 353.46, 92, 65, 2767, 75497
2026/09/19 23:55:18.920, 0, 354.78, 71, 63, 2760, 76539
2026/09/19 23:55:18.920, 1, 334.90, 73, 65, 2827, 75497
2026/09/19 23:55:19.920, 0, 372.80, 99, 64, 2730, 76539
2026/09/19 23:55:19.920, 1, 363.54, 99, 65, 2767, 75497
2026/09/19 23:55:20.920, 0, 351.44, 75, 63, 2797, 76539
2026/09/19 23:55:20.920, 1, 319.43, 85, 65, 2827, 75497
2026/09/19 23:55:21.920, 0, 370.44, 92, 64, 2722, 76539
2026/09/19 23:55:21.920, 1, 366.39, 99, 65, 2775, 75497
2026/09/19 23:55:22.921, 0, 299.39, 74, 62, 2805, 76539
2026/09/19 23:55:22.921, 1, 230.78, 55, 62, 2850, 75497
2026/09/19 23:55:23.921, 0, 308.20, 92, 64, 2745, 76539
2026/09/19 23:55:23.921, 1, 278.60, 99, 65, 2760, 75497
2026/09/19 23:55:24.921, 0, 356.54, 74, 63, 2790, 76539
2026/09/19 23:55:24.921, 1, 337.03, 83, 65, 2820, 75497
2026/09/19 23:55:25.921, 0, 360.60, 92, 64, 2715, 76539
2026/09/19 23:55:25.921, 1, 355.64, 79, 67, 2775, 75497
2026/09/19 23:55:26.922, 0, 359.04, 99, 64, 2730, 76539
2026/09/19 23:55:26.922, 1, 349.61, 99, 66, 2767, 75497
2026/09/19 23:55:27.922, 0, 364.46, 99, 64, 2745, 76539
2026/09/19 23:55:27.922, 1, 331.50, 76, 64, 2782, 75497
2026/09/19 23:55:28.922, 0, 359.07, 92, 64, 2722, 76539
2026/09/19 23:55:28.922, 1, 350.71, 99, 66, 2775, 75497
2026/09/19 23:55:29.922, 0, 330.38, 69, 62, 2797, 76539
2026/09/19 23:55:29.922, 1, 274.20, 54, 63, 2842, 75497
2026/09/19 23:55:30.922, 0, 286.60, 62, 64, 2805, 76539
2026/09/19 23:55:30.922, 1, 253.16, 99, 65, 2805, 75497
2026/09/19 23:55:31.923, 0, 370.11, 99, 64, 2722, 76539
2026/09/19 23:55:31.923, 1, 345.55, 75, 64, 2782, 75497
2026/09/19 23:55:32.923, 0, 352.97, 79, 64, 2775, 76539
2026/09/19 23:55:32.923, 1, 341.20, 92, 66, 2782, 75497
2026/09/19 23:55:33.923, 0, 363.15, 99, 65, 2730, 76539
2026/09/19 23:55:33.923, 1, 352.95, 99, 66, 2767, 75497
2026/09/19 23:55:34.923, 0, 370.53, 71, 63, 2790, 76539
2026/09/19 23:55:34.923, 1, 343.33, 81, 66, 2820, 75497
2026/09/19 23:55:35.924, 0, 354.24, 92, 65, 2722, 76539
2026/09/19 23:55:35.924, 1, 348.43, 99, 66, 2775, 75497
2026/09/19 23:55:36.924, 0, 352.74, 71, 63, 2797, 76539
2026/09/19 23:55:36.924, 1, 298.81, 59, 63, 2835, 75497
2026/09/19 23:55:37.924, 0, 291.61, 69, 63, 2805, 76539
2026/09/19 23:55:37.924, 1, 237.25, 57, 63, 2835, 75497
2026/09/19 23:55:38.924, 0, 345.35, 99, 64, 2737, 76539
2026/09/19 23:55:38.925, 1, 352.72, 99, 66, 2760, 75497
2026/09/19 23:55:39.925, 0, 359.06, 83, 64, 2767, 76539
2026/09/19 23:55:39.925, 1, 339.89, 74, 66, 2827, 75497
2026/09/19 23:55:40.925, 0, 348.43, 92, 65, 2767, 76539
2026/09/19 23:55:40.925, 1, 349.51, 99, 66, 2775, 75497
2026/09/19 23:55:41.925, 0, 388.32, 99, 63, 2730, 76539
2026/09/19 23:55:41.925, 1, 359.59, 79, 64, 2790, 75497
2026/09/19 23:55:42.926, 0, 340.06, 92, 64, 2737, 76539
2026/09/19 23:55:42.926, 1, 335.35, 92, 66, 2775, 75497
2026/09/19 23:55:43.926, 0, 364.34, 81, 63, 2790, 76539
2026/09/19 23:55:43.926, 1, 326.74, 58, 64, 2827, 75497
2026/09/19 23:55:44.926, 0, 294.46, 82, 63, 2805, 76539
2026/09/19 23:55:44.926, 1, 237.94, 60, 63, 2835, 75497
2026/09/19 23:55:45.926, 0, 332.83, 65, 65, 2790, 76539
2026/09/19 23:55:45.927, 1, 322.37, 99, 66, 2790, 75497
2026/09/19 23:55:46.927, 0, 369.06, 99, 62, 2722, 76539
2026/09/19 23:55:46.927, 1, 347.96, 79, 64, 2782, 75497
2026/09/19 23:55:47.927, 0, 346.96, 86, 64, 2782, 76539
2026/09/19 23:55:47.927, 1, 343.07, 92, 65, 2812, 75497
2026/09/19 23:55:48.927, 0, 381.12, 92, 65, 2730, 76539
2026/09/19 23:55:48.927, 1, 376.39, 99, 66, 2760, 75497
2026/09/19 23:55:49.927, 0, 340.71, 99, 64, 2775, 76539
2026/09/19 23:55:49.928, 1, 316.75, 92, 67, 2797, 75497
2026/09/19 23:55:50.928, 0, 379.71, 89, 64, 2745, 76539
2026/09/19 23:55:50.928, 1, 349.82, 68, 64, 2827, 75497
2026/09/19 23:55:51.928, 0, 292.77, 83, 63, 2805, 76539
2026/09/19 23:55:51.928, 1, 236.52, 65, 63, 2835, 75497
2026/09/19 23:55:52.928, 0, 326.89, 79, 64, 2737, 76539
2026/09/19 23:55:52.928, 1, 300.08, 69, 65, 2820, 75497
2026/09/19 23:55:53.929, 0, 360.45, 99, 65, 2730, 76539
2026/09/19 23:55:53.929, 1, 360.31, 99, 66, 2760, 75497
2026/09/19 23:55:54.929, 0, 356.43, 82, 64, 2775, 76539
2026/09/19 23:55:54.929, 1, 332.19, 70, 65, 2827, 75497
2026/09/19 23:55:55.929, 0, 366.19, 92, 65, 2722, 76539
2026/09/19 23:55:55.929, 1, 365.12, 99, 67, 2767, 75497
2026/09/19 23:55:56.929, 0, 349.01, 70, 63, 2797, 76539
2026/09/19 23:55:56.929, 1, 325.22, 93, 66, 2820, 75497
2026/09/19 23:55:57.930, 0, 375.79, 92, 65, 2722, 76539
2026/09/19 23:55:57.930, 1, 369.92, 99, 67, 2775, 75497
2026/09/19 23:55:58.930, 0, 299.37, 82, 63, 2805, 76539
2026/09/19 23:55:58.930, 1, 244.33, 63, 63, 2835, 75497
2026/09/19 23:55:59.930, 0, 313.16, 92, 65, 2715, 76539
2026/09/19 23:55:59.930, 1, 293.61, 99, 66, 2767, 75497
2026/09/19 23:56:00.930, 0, 351.43, 71, 66, 2797, 76539
2026/09/19 23:56:00.931, 1, 344.09, 99, 66, 2797, 75497
2026/09/19 23:56:01.931, 0, 370.79, 99, 65, 2715, 76539
2026/09/19 23:56:01.931, 1, 349.24, 79, 64, 2775, 75497
2026/09/19 23:56:02.931, 0, 359.60, 92, 65, 2715, 76539
2026/09/19 23:56:02.931, 1, 351.77, 99, 66, 2767, 75497
2026/09/19 23:56:03.931, 0, 367.49, 99, 63, 2737, 76539
2026/09/19 23:56:03.931, 1, 329.35, 80, 65, 2790, 75497
2026/09/19 23:56:04.931, 0, 361.35, 92, 64, 2715, 76539
2026/09/19 23:56:04.932, 1, 362.40, 92, 66, 2775, 75497
2026/09/19 23:56:05.932, 0, 325.52, 83, 63, 2805, 76539
2026/09/19 23:56:05.932, 1, 269.61, 58, 63, 2850, 75497
2026/09/19 23:56:06.932, 0, 290.43, 66, 64, 2790, 76539
2026/09/19 23:56:06.932, 1, 258.74, 99, 65, 2790, 75497
2026/09/19 23:56:07.932, 0, 373.02, 99, 62, 2730, 76539
2026/09/19 23:56:07.932, 1, 344.99, 83, 65, 2790, 75497
2026/09/19 23:56:08.932, 0, 354.82, 95, 64, 2752, 76539
2026/09/19 23:56:08.932, 1, 356.60, 92, 67, 2775, 75497
2026/09/19 23:56:09.933, 0, 360.87, 92, 65, 2722, 76539
2026/09/19 23:56:09.933, 1, 351.94, 99, 66, 2767, 75497
2026/09/19 23:56:10.933, 0, 369.81, 63, 65, 2805, 76539
2026/09/19 23:56:10.933, 1, 346.32, 99, 66, 2805, 75497
2026/09/19 23:56:11.933, 0, 355.60, 94, 64, 2715, 76539
2026/09/19 23:56:11.933, 1, 353.71, 92, 66, 2775, 75497
2026/09/19 23:56:12.933, 0, 345.41, 83, 63, 2805, 76539
2026/09/19 23:56:12.934, 1, 290.98, 64, 63, 2835, 75497
2026/09/19 23:56:13.934, 0, 289.18, 77, 62, 2805, 76539
2026/09/19 23:56:13.934, 1, 233.95, 56, 63, 2850, 75497
2026/09/19 23:56:14.934, 0, 356.58, 98, 65, 2730, 76539
2026/09/19 23:56:14.934, 1, 359.05, 99, 66, 2760, 75497
2026/09/19 23:56:15.934, 0, 358.23, 78, 64, 2782, 76539
2026/09/19 23:56:15.934, 1, 337.77, 77, 66, 2820, 75497
2026/09/19 23:56:16.934, 0, 352.91, 92, 65, 2752, 76539
2026/09/19 23:56:16.934, 1, 351.25, 99, 66, 2775, 75497
2026/09/19 23:56:17.935, 0, 389.30, 99, 63, 2737, 76539
2026/09/19 23:56:17.935, 1, 354.57, 69, 64, 2805, 75497
2026/09/19 23:56:18.935, 0, 339.03, 99, 65, 2730, 76539
2026/09/19 23:56:18.935, 1, 340.55, 92, 67, 2775, 75497
2026/09/19 23:56:19.935, 0, 364.41, 81, 63, 2790, 76539
2026/09/19 23:56:19.935, 1, 321.65, 58, 63, 2835, 75497
2026/09/19 23:56:20.935, 0, 288.31, 76, 63, 2805, 76539
2026/09/19 23:56:20.935, 1, 234.03, 56, 63, 2842, 75497
2026/09/19 23:56:21.936, 0, 333.83, 68, 65, 2797, 76539
2026/09/19 23:56:21.936, 1, 325.06, 99, 66, 2797, 75497
2026/09/19 23:56:22.936, 0, 370.88, 99, 65, 2715, 76539
2026/09/19 23:56:22.936, 1, 347.44, 79, 64, 2775, 75497
2026/09/19 23:56:23.936, 0, 352.60, 80, 64, 2790, 76539
2026/09/19 23:56:23.936, 1, 344.06, 99, 66, 2812, 75497
2026/09/19 23:56:24.936, 0, 380.58, 99, 65, 2730, 76539
2026/09/19 23:56:24.936, 1, 375.17, 99, 67, 2767, 75497
2026/09/19 23:56:25.936, 0, 341.03, 93, 64, 2775, 76539
2026/09/19 23:56:25.937, 1, 316.68, 92, 67, 2805, 75497
2026/09/19 23:56:26.937, 0, 381.51, 99, 63, 2737, 76539
2026/09/19 23:56:26.937, 1, 349.23, 60, 64, 2820, 75497
2026/09/19 23:56:27.937, 0, 294.23, 79, 63, 2805, 76539
2026/09/19 23:56:27.937, 1, 235.41, 55, 63, 2842, 75497
2026/09/19 23:56:28.937, 0, 331.54, 79, 63, 2730, 76539
2026/09/19 23:56:28.937, 1, 293.10, 68, 65, 2805, 75497
2026/09/19 23:56:29.938, 0, 355.12, 99, 64, 2737, 76539
2026/09/19 23:56:29.938, 1, 359.57, 92, 67, 2767, 75497
2026/09/19 23:56:30.938, 0, 358.71, 70, 63, 2760, 76539
2026/09/19 23:56:30.938, 1, 342.55, 69, 66, 2827, 75497
2026/09/19 23:56:31.938, 0, 374.95, 99, 65, 2730, 76539
2026/09/19 23:56:31.938, 1, 365.79, 99, 67, 2767, 75497
2026/09/19 23:56:32.939, 0, 353.76, 74, 64, 2782, 76539
2026/09/19 23:56:32.939, 1, 321.96, 84, 65, 2827, 75497
2026/09/19 23:56:33.939, 0, 379.44, 92, 65, 2715, 76539
2026/09/19 23:56:33.939, 1, 373.38, 99, 66, 2767, 75497
2026/09/19 23:56:34.939, 0, 311.82, 75, 63, 2805, 76539
2026/09/19 23:56:34.939, 1, 246.90, 55, 63, 2835, 75497
2026/09/19 23:56:35.939, 0, 310.00, 92, 65, 2730, 76539
2026/09/19 23:56:35.939, 1, 286.22, 99, 66, 2760, 75497
2026/09/19 23:56:36.940, 0, 359.06, 74, 64, 2790, 76539
2026/09/19 23:56:36.940, 1, 345.51, 88, 67, 2812, 75497
2026/09/19 23:56:37.940, 0, 368.97, 92, 65, 2715, 76539
2026/09/19 23:56:37.940, 1, 354.16, 79, 67, 2775, 75497
2026/09/19 23:56:38.940, 0, 362.30, 99, 65, 2722, 76539
2026/09/19 23:56:38.940, 1, 353.89, 99, 67, 2760, 75497
2026/09/19 23:56:39.940, 0, 369.00, 99, 62, 2737, 76539
2026/09/19 23:56:39.941, 1, 335.39, 74, 65, 2782, 75497
2026/09/19 23:56:40.941, 0, 361.51, 92, 65, 2715, 76539
2026/09/19 23:56:40.941, 1, 363.70, 97, 67, 2767, 75497
2026/09/19 23:56:41.941, 0, 331.10, 85, 63, 2805, 76539
2026/09/19 23:56:41.941, 1, 267.27, 61, 64, 2835, 75497
2026/09/19 23:56:42.941, 0, 298.15, 73, 65, 2782, 76539
2026/09/19 23:56:42.941, 1, 263.17, 99, 66, 2790, 75497
2026/09/19 23:56:43.941, 0, 371.02, 98, 63, 2730, 76539
2026/09/19 23:56:43.942, 1, 349.29, 78, 66, 2797, 75497
2026/09/19 23:56:44.942, 0, 352.53, 99, 65, 2737, 76539
2026/09/19 23:56:44.942, 1, 358.63, 92, 67, 2767, 75497
2026/09/19 23:56:45.942, 0, 367.04, 92, 65, 2715, 76539
2026/09/19 23:56:45.942, 1, 354.73, 99, 66, 2775, 75497
2026/09/19 23:56:46.942, 0, 368.04, 64, 65, 2797, 76539
2026/09/19 23:56:46.942, 1, 346.52, 99, 66, 2797, 75497
2026/09/19 23:56:47.943, 0, 362.17, 99, 65, 2722, 76539
2026/09/19 23:56:47.943, 1, 350.35, 92, 67, 2775, 75497
2026/09/19 23:56:48.943, 0, 341.41, 83, 64, 2790, 76539
2026/09/19 23:56:48.943, 1, 289.24, 73, 64, 2835, 75497
2026/09/19 23:56:49.943, 0, 286.55, 81, 63, 2805, 76539
2026/09/19 23:56:49.943, 1, 232.37, 55, 63, 2835, 75497
2026/09/19 23:56:50.943, 0, 354.91, 99, 65, 2730, 76539
2026/09/19 23:56:50.943, 1, 346.13, 99, 66, 2760, 75497
2026/09/19 23:56:51.943, 0, 355.57, 80, 64, 2775, 76539
2026/09/19 23:56:51.944, 1, 339.33, 78, 67, 2820, 75497
2026/09/19 23:56:52.944, 0, 352.42, 92, 65, 2752, 76539
2026/09/19 23:56:52.944, 1, 351.29, 99, 66, 2775, 75497
2026/09/19 23:56:53.944, 0, 388.89, 99, 63, 2737, 76539
2026/09/19 23:56:53.944, 1, 356.76, 68, 64, 2797, 75497
2026/09/19 23:56:54.944, 0, 341.35, 97, 65, 2730, 76539
2026/09/19 23:56:54.944, 1, 335.68, 92, 66, 2775, 75497
2026/09/19 23:56:55.944, 0, 361.93, 80, 63, 2790, 76539
2026/09/19 23:56:55.944, 1, 324.43, 55, 64, 2835, 75497
2026/09/19 23:56:56.945, 0, 288.25, 71, 63, 2805, 76539
2026/09/19 23:56:56.945, 1, 234.52, 55, 63, 2850, 75497
2026/09/19 23:56:57.945, 0, 332.96, 68, 65, 2797, 76539
2026/09/19 23:56:57.945, 1, 325.73, 99, 66, 2805, 75497
2026/09/19 23:56:58.945, 0, 370.55, 99, 65, 2715, 76539
2026/09/19 23:56:58.945, 1, 353.66, 79, 64, 2775, 75497
2026/09/19 23:56:59.945, 0, 345.05, 75, 64, 2790, 76539
2026/09/19 23:56:59.945, 1, 334.74, 99, 66, 2812, 75497
2026/09/19 23:57:00.945, 0, 379.40, 99, 65, 2730, 76539
2026/09/19 23:57:00.946, 1, 378.27, 99, 67, 2760, 75497
2026/09/19 23:57:01.946, 0, 342.02, 93, 64, 2775, 76539
2026/09/19 23:57:01.946, 1, 318.47, 92, 65, 2805, 75497
2026/09/19 23:57:02.946, 0, 382.78, 99, 64, 2737, 76539
2026/09/19 23:57:02.946, 1, 351.26, 57, 64, 2820, 75497
2026/09/19 23:57:03.946, 0, 295.58, 73, 63, 2805, 76539
2026/09/19 23:57:03.946, 1, 235.08, 56, 63, 2835, 75497
2026/09/19 23:57:04.947, 0, 332.23, 86, 63, 2730, 76539
2026/09/19 23:57:04.947, 1, 301.06, 74, 65, 2805, 75497
2026/09/19 23:57:05.947, 0, 355.14, 99, 65, 2737, 76539
2026/09/19 23:57:05.947, 1, 353.67, 92, 67, 2767, 75497
2026/09/19 23:57:06.947, 0, 360.07, 76, 64, 2752, 76539
2026/09/19 23:57:06.947, 1, 337.36, 70, 65, 2820, 75497
2026/09/19 23:57:07.947, 0, 362.69, 99, 66, 2730, 76539
2026/09/19 23:57:07.947, 1, 369.08, 99, 67, 2767, 75497
2026/09/19 23:57:08.948, 0, 351.48, 80, 64, 2782, 76539
2026/09/19 23:57:08.948, 1, 326.64, 79, 65, 2827, 75497
2026/09/19 23:57:09.948, 0, 370.53, 92, 65, 2715, 76539
2026/09/19 23:57:09.948, 1, 367.88, 99, 67, 2767, 75497
2026/09/19 23:57:10.948, 0, 309.77, 79, 63, 2805, 76539
2026/09/19 23:57:10.948, 1, 241.05, 58, 64, 2835, 75497
2026/09/19 23:57:11.948, 0, 316.69, 92, 65, 2715, 76539
2026/09/19 23:57:11.949, 1, 288.54, 99, 66, 2767, 75497
2026/09/19 23:57:12.949, 0, 358.08, 71, 65, 2790, 76539
2026/09/19 23:57:12.949, 1, 340.15, 99, 66, 2805, 75497
2026/09/19 23:57:13.949, 0, 370.60, 99, 66, 2715, 76539
2026/09/19 23:57:13.949, 1, 354.51, 79, 64, 2775, 75497
2026/09/19 23:57:14.949, 0, 359.82, 92, 65, 2722, 76539
2026/09/19 23:57:14.949, 1, 359.04, 99, 67, 2767, 75497
2026/09/19 23:57:15.949, 0, 368.42, 99, 63, 2737, 76539
2026/09/19 23:57:15.950, 1, 331.75, 85, 65, 2790, 75497
2026/09/19 23:57:16.950, 0, 364.88, 92, 65, 2715, 76539
2026/09/19 23:57:16.950, 1, 356.42, 92, 67, 2775, 75497
2026/09/19 23:57:17.950, 0, 330.67, 84, 64, 2805, 76539
2026/09/19 23:57:17.950, 1, 273.86, 73, 64, 2835, 75497
2026/09/19 23:57:18.950, 0, 300.53, 85, 65, 2767, 76539
2026/09/19 23:57:18.950, 1, 267.71, 92, 67, 2782, 75497
2026/09/19 23:57:19.950, 0, 368.04, 79, 64, 2730, 76539
2026/09/19 23:57:19.951, 1, 346.51, 69, 66, 2812, 75497
2026/09/19 23:57:20.951, 0, 356.78, 99, 65, 2730, 76539
2026/09/19 23:57:20.951, 1, 356.89, 99, 67, 2760, 75497
2026/09/19 23:57:21.951, 0, 363.86, 92, 65, 2715, 76539
2026/09/19 23:57:21.951, 1, 351.56, 92, 67, 2775, 75497
2026/09/19 23:57:22.951, 0, 366.98, 66, 65, 2775, 76539
2026/09/19 23:57:22.951, 1, 347.75, 99, 66, 2790, 75497
2026/09/19 23:57:23.951, 0, 360.55, 99, 65, 2730, 76539
2026/09/19 23:57:23.952, 1, 349.40, 92, 67, 2767, 75497
2026/09/19 23:57:24.952, 0, 342.04, 82, 64, 2790, 76539
2026/09/19 23:57:24.952, 1, 282.36, 72, 64, 2835, 75497
2026/09/19 23:57:25.952, 0, 288.64, 83, 63, 2790, 76539
2026/09/19 23:57:25.952, 1, 233.07, 55, 63, 2835, 75497
2026/09/19 23:57:26.952, 0, 351.54, 92, 65, 2730, 76539
2026/09/19 23:57:26.952, 1, 348.10, 99, 67, 2760, 75497
2026/09/19 23:57:27.952, 0, 359.88, 74, 64, 2782, 76539
2026/09/19 23:57:27.953, 1, 339.83, 83, 67, 2820, 75497
2026/09/19 23:57:28.953, 0, 360.79, 92, 65, 2745, 76539
2026/09/19 23:57:28.953, 1, 353.68, 99, 66, 2775, 75497
2026/09/19 23:57:29.953, 0, 391.93, 94, 63, 2730, 76539
2026/09/19 23:57:29.953, 1, 355.77, 59, 64, 2805, 75497
2026/09/19 23:57:30.953, 0, 340.29, 99, 66, 2730, 76539
2026/09/19 23:57:30.953, 1, 337.98, 92, 65, 2775, 75497
2026/09/19 23:57:31.954, 0, 362.13, 84, 64, 2790, 76539
2026/09/19 23:57:31.954, 1, 324.79, 61, 64, 2835, 75497
2026/09/19 23:57:32.954, 0, 292.19, 80, 63, 2805, 76539
2026/09/19 23:57:32.954, 1, 235.70, 55, 63, 2835, 75497
2026/09/19 23:57:33.954, 0, 330.84, 69, 65, 2797, 76539
2026/09/19 23:57:33.954, 1, 326.96, 99, 66, 2797, 75497
2026/09/19 23:57:34.954, 0, 369.90, 99, 64, 2722, 76539
2026/09/19 23:57:34.954, 1, 350.49, 72, 65, 2782, 75497
2026/09/19 23:57:35.954, 0, 347.60, 81, 64, 2782, 76539
2026/09/19 23:57:35.955, 1, 334.72, 99, 66, 2805, 75497
2026/09/19 23:57:36.955, 0, 382.36, 99, 65, 2730, 76539
2026/09/19 23:57:36.955, 1, 378.34, 99, 67, 2760, 75497
2026/09/19 23:57:37.955, 0, 344.79, 99, 64, 2775, 76539
2026/09/19 23:57:37.955, 1, 316.80, 92, 66, 2805, 75497
2026/09/19 23:57:38.955, 0, 381.53, 96, 64, 2737, 76539
2026/09/19 23:57:38.955, 1, 348.67, 64, 64, 2827, 75497
2026/09/19 23:57:39.956, 0, 292.49, 82, 63, 2797, 76539
2026/09/19 23:57:39.956, 1, 234.62, 56, 63, 2835, 75497
2026/09/19 23:57:40.956, 0, 329.61, 79, 63, 2730, 76539
2026/09/19 23:57:40.956, 1, 299.93, 67, 65, 2805, 75497
2026/09/19 23:57:41.956, 0, 354.73, 99, 64, 2737, 76539
2026/09/19 23:57:41.956, 1, 353.47, 92, 67, 2767, 75497
2026/09/19 23:57:42.956, 0, 359.72, 74, 64, 2760, 76539
2026/09/19 23:57:42.957, 1, 338.96, 70, 66, 2820, 75497
2026/09/19 23:57:43.957, 0, 375.50, 99, 65, 2730, 76539
2026/09/19 23:57:43.957, 1, 366.31, 99, 67, 2767, 75497
2026/09/19 23:57:44.957, 0, 349.83, 75, 64, 2782, 76539
2026/09/19 23:57:44.957, 1, 322.00, 85, 66, 2827, 75497
2026/09/19 23:57:45.957, 0, 373.12, 91, 65, 2715, 76539
2026/09/19 23:57:45.957, 1, 369.62, 99, 66, 2775, 75497
2026/09/19 23:57:46.957, 0, 302.75, 73, 63, 2805, 76539
2026/09/19 23:57:46.958, 1, 233.60, 56, 63, 2835, 75497
2026/09/19 23:57:47.958, 0, 310.73, 92, 65, 2730, 76539
2026/09/19 23:57:47.958, 1, 282.60, 99, 66, 2760, 75497
2026/09/19 23:57:48.958, 0, 357.09, 74, 64, 2782, 76539
2026/09/19 23:57:48.958, 1, 337.94, 83, 66, 2820, 75497
2026/09/19 23:57:49.958, 0, 367.49, 92, 65, 2715, 76539
2026/09/19 23:57:49.958, 1, 358.17, 80, 68, 2775, 75497
2026/09/19 23:57:50.958, 0, 366.03, 99, 65, 2730, 76539
2026/09/19 23:57:50.959, 1, 352.52, 99, 67, 2767, 75497
2026/09/19 23:57:51.959, 0, 364.81, 99, 65, 2737, 76539
2026/09/19 23:57:51.959, 1, 337.11, 79, 64, 2782, 75497
2026/09/19 23:57:52.959, 0, 360.08, 92, 65, 2715, 76539
2026/09/19 23:57:52.959, 1, 359.08, 99, 66, 2767, 75497
2026/09/19 23:57:53.959, 0, 333.42, 65, 63, 2797, 76539
